DeployID,TagID,RecapID,RecapID_Clean,Size (mm),RiffleID,Site,SurveyID,Date,DetectionType,Notes
50131,226001370210,NA,NA,NA,2A,Riffle 2A,Relocate 2024,9/24/2024,Trimble,NA
50532,230000111547,50832*,50832,NA,2A,Riffle 2A,Relocate 2024,9/24/2024,Trimble,NA
50133,226001370321,NA,NA,NA,2A,Riffle 2A,Relocate 2024,9/24/2024,Trimble,NA
50134,228000607538,NA,NA,NA,2A,Riffle 2A,Relocate 2024,9/24/2024,Trimble,NA
50535,230000111671,50835b*?,50835,NA,2A,Riffle 2A,Relocate 2024,9/24/2024,Trimble,NA
50536,230000111621,50836,50836,NA,2A,Riffle 2A,Relocate 2024,9/24/2024,Trimble,NA
50537,230000111657,50837*,50837,NA,2A,Riffle 2A,Relocate 2024,9/24/2024,Trimble,NA
50138,226001370271,NA,NA,NA,2A,Riffle 2A,Relocate 2024,9/24/2024,Trimble,NA
50539,230000111709,50839*,50839,NA,2A,Riffle 2A,Relocate 2024,9/24/2024,Trimble,NA
50540,231000039715,50840b*,50840,NA,2A,Riffle 2A,Relocate 2024,9/24/2024,Trimble,NA
50141,230000111704,NA,NA,NA,2A,Riffle 2A,Relocate 2024,9/24/2024,Trimble,NA
50542,230000111732,50842,50842,NA,2A,Riffle 2A,Relocate 2024,9/24/2024,Mobile,M34 Detection Only
50543,230000111587,50843*,50843,NA,2A,Riffle 2A,Relocate 2024,9/24/2024,Trimble,NA
50544,228000607539,50844*,50844,NA,2A,Riffle 2A,Relocate 2024,9/24/2024,Trimble,NA
50545,230000111602,50845*,50845,NA,2A,Riffle 2A,Relocate 2024,9/24/2024,Trimble,NA
50546,226001370298,NA,NA,NA,2A,Riffle 2A,Relocate 2024,9/24/2024,Trimble,NA
50547,228000607569,50847*,50847,NA,2A,Riffle 2A,Relocate 2024,9/24/2024,Trimble,NA
50548,228000607561,50848*,50848,NA,2A,Riffle 2A,Relocate 2024,9/24/2024,Trimble,NA
50549,228000607547,50849*,50849,NA,2A,Riffle 2A,Relocate 2024,9/24/2024,Trimble,NA
51263,209000132723,NA,NA,LC,2B,Riffle 2B,Deploy 2024_10,10/16/2024,Trimble,Field Sheet DeployID includes 2A/2B
51271,209000132802,NA,NA,LC,2B,Riffle 2B,Deploy 2024_10,10/16/2024,Trimble,Field Sheet DeployID includes 2A/2B
51275,226001370225,NA,NA,GRVAUG,2B,Riffle 2B,Deploy 2024_10,10/16/2024,Trimble,Field Sheet DeployID includes 2A/2B
51276,226001370247,NA,NA,GRVAUG,2B,Riffle 2B,Deploy 2024_10,10/16/2024,Trimble,Field Sheet DeployID includes 2A/2B
51269,226001370273,NA,NA,GRVAUG,2B,Riffle 2B,Deploy 2024_10,10/16/2024,Trimble,Field Sheet DeployID includes 2A/2B
51266,226001370276,NA,NA,GRVAUG,2B,Riffle 2B,Deploy 2024_10,10/16/2024,Trimble,Field Sheet DeployID includes 2A/2B
51272,228000607553,NA,NA,GRVAUG,2B,Riffle 2B,Deploy 2024_10,10/16/2024,Trimble,Field Sheet DeployID includes 2A/2B
51270,228000607555,NA,NA,GRVAUG,2B,Riffle 2B,Deploy 2024_10,10/16/2024,Trimble,Field Sheet DeployID includes 2A/2B
51290,230000111509,NA,NA,CBL,2B,Riffle 2B,Deploy 2024_10,10/16/2024,Trimble,Field Sheet DeployID includes 2A/2B
51264,230000111511,NA,NA,CBL,2B,Riffle 2B,Deploy 2024_10,10/16/2024,Trimble,Field Sheet DeployID includes 2A/2B
51277,230000111518,NA,NA,CBL,2B,Riffle 2B,Deploy 2024_10,10/16/2024,Trimble,Field Sheet DeployID includes 2A/2B
51280,230000111528,NA,NA,CBL,2B,Riffle 2B,Deploy 2024_10,10/16/2024,Trimble,Field Sheet DeployID includes 2A/2B
51279,230000111539,NA,NA,CBL,2B,Riffle 2B,Deploy 2024_10,10/16/2024,Trimble,Field Sheet DeployID includes 2A/2B
51287,230000111550,NA,NA,CBL,2B,Riffle 2B,Deploy 2024_10,10/16/2024,Trimble,Field Sheet DeployID includes 2A/2B
51284,230000111558,NA,NA,CBL,2B,Riffle 2B,Deploy 2024_10,10/16/2024,Trimble,Field Sheet DeployID includes 2A/2B
51283,230000111559,NA,NA,CBL,2B,Riffle 2B,Deploy 2024_10,10/16/2024,Trimble,Field Sheet DeployID includes 2A/2B
51289,230000111563,NA,NA,CBL,2B,Riffle 2B,Deploy 2024_10,10/16/2024,Trimble,Field Sheet DeployID includes 2A/2B
51255,230000111569,NA,NA,CBL,2B,Riffle 2B,Deploy 2024_10,10/16/2024,Trimble,Field Sheet DeployID includes 2A/2B
51282,230000111571,NA,NA,CBL,2B,Riffle 2B,Deploy 2024_10,10/16/2024,Trimble,Field Sheet DeployID includes 2A/2B
51259,230000111582,NA,NA,CBL,2B,Riffle 2B,Deploy 2024_10,10/16/2024,Trimble,Field Sheet DeployID includes 2A/2B
51250,230000111598,NA,NA,CBL,2B,Riffle 2B,Deploy 2024_10,10/16/2024,Trimble,Field Sheet DeployID includes 2A/2B
51261,230000111600,NA,NA,CBL,2B,Riffle 2B,Deploy 2024_10,10/16/2024,Trimble,Field Sheet DeployID includes 2A/2B
51267,230000111607,NA,NA,CBL,2B,Riffle 2B,Deploy 2024_10,10/16/2024,Trimble,Field Sheet DeployID includes 2A/2B
51265,230000111613,NA,NA,CBL,2B,Riffle 2B,Deploy 2024_10,10/16/2024,Trimble,Field Sheet DeployID includes 2A/2B
51260,230000111630,NA,NA,CBL,2B,Riffle 2B,Deploy 2024_10,10/16/2024,Trimble,Field Sheet DeployID includes 2A/2B
51253,230000111654,NA,NA,CBL,2B,Riffle 2B,Deploy 2024_10,10/16/2024,Trimble,Field Sheet DeployID includes 2A/2B
51262,230000111662,NA,NA,CBL,2B,Riffle 2B,Deploy 2024_10,10/16/2024,Trimble,Field Sheet DeployID includes 2A/2B
51288,230000111667,NA,NA,CBL,2B,Riffle 2B,Deploy 2024_10,10/16/2024,Trimble,Field Sheet DeployID includes 2A/2B
51286,230000111679,NA,NA,CBL,2B,Riffle 2B,Deploy 2024_10,10/16/2024,Trimble,Field Sheet DeployID includes 2A/2B
51257,230000111680,NA,NA,CBL,2B,Riffle 2B,Deploy 2024_10,10/16/2024,Trimble,Field Sheet DeployID includes 2A/2B
51274,230000111687,NA,NA,CBL,2B,Riffle 2B,Deploy 2024_10,10/16/2024,Trimble,Field Sheet DeployID includes 2A/2B
51291,230000111688,NA,NA,CBL,2B,Riffle 2B,Deploy 2024_10,10/16/2024,Trimble,Field Sheet DeployID includes 2A/2B
51251,230000111691,NA,NA,CBL,2B,Riffle 2B,Deploy 2024_10,10/16/2024,Trimble,Field Sheet DeployID includes 2A/2B
51273,230000111692,NA,NA,CBL,2B,Riffle 2B,Deploy 2024_10,10/16/2024,Trimble,Field Sheet DeployID includes 2A/2B
51258,230000111710,NA,NA,CBL,2B,Riffle 2B,Deploy 2024_10,10/16/2024,Trimble,Field Sheet DeployID includes 2A/2B
51268,230000111721,NA,NA,CBL,2B,Riffle 2B,Deploy 2024_10,10/16/2024,Trimble,Field Sheet DeployID includes 2A/2B
51252,230000111724,NA,NA,CBL,2B,Riffle 2B,Deploy 2024_10,10/16/2024,Trimble,Field Sheet DeployID includes 2A/2B
51256,230000111740,NA,NA,CBL,2B,Riffle 2B,Deploy 2024_10,10/16/2024,Trimble,Field Sheet DeployID includes 2A/2B
51281,230000111744,NA,NA,CBL,2B,Riffle 2B,Deploy 2024_10,10/16/2024,Trimble,Field Sheet DeployID includes 2A/2B
51278,230000111748,NA,NA,CBL,2B,Riffle 2B,Deploy 2024_10,10/16/2024,Trimble,Field Sheet DeployID includes 2A/2B
51285,230000111749,NA,NA,CBL,2B,Riffle 2B,Deploy 2024_10,10/16/2024,Trimble,Field Sheet DeployID includes 2A/2B
50160,209000133190,NA,NA,64,2B,Riffle 2B,Deploy 2023,4/24/2023,Trimble,NA
50164,226001370213,NA,NA,16,2B,Riffle 2B,Deploy 2023,4/24/2023,Trimble,NA
50196,226001370224,NA,NA,16,2B,Riffle 2B,Deploy 2023,4/24/2023,Trimble,NA
50190,226001370240,NA,NA,16,2B,Riffle 2B,Deploy 2023,4/24/2023,Trimble,NA
50188,226001370250,NA,NA,32,2B,Riffle 2B,Deploy 2023,4/24/2023,Trimble,NA
50182,226001370253,NA,NA,32,2B,Riffle 2B,Deploy 2023,4/24/2023,Trimble,NA
50184,226001370261,NA,NA,32,2B,Riffle 2B,Deploy 2023,4/24/2023,Trimble,NA
50198,226001370278,NA,NA,16,2B,Riffle 2B,Deploy 2023,4/24/2023,Trimble,NA
50158,226001370284,NA,NA,16,2B,Riffle 2B,Deploy 2023,4/24/2023,Trimble,NA
50161,226001370286,NA,NA,32,2B,Riffle 2B,Deploy 2023,4/24/2023,Trimble,NA
50172,226001370289,NA,NA,16,2B,Riffle 2B,Deploy 2023,4/24/2023,Trimble,NA
50186,226001370299,NA,NA,16,2B,Riffle 2B,Deploy 2023,4/24/2023,Trimble,NA
50177,226001370341,NA,NA,16,2B,Riffle 2B,Deploy 2023,4/24/2023,Trimble,NA
50169,228000607504,NA,NA,64,2B,Riffle 2B,Deploy 2023,4/24/2023,Trimble,NA
50150,228000607511,NA,NA,64,2B,Riffle 2B,Deploy 2023,4/24/2023,Trimble,NA
50170,228000607514,NA,NA,64,2B,Riffle 2B,Deploy 2023,4/24/2023,Trimble,NA
50175,228000607526,NA,NA,64,2B,Riffle 2B,Deploy 2023,4/24/2023,Trimble,NA
50162,228000607527,NA,NA,64,2B,Riffle 2B,Deploy 2023,4/24/2023,Trimble,NA
50174,228000607540,NA,NA,64,2B,Riffle 2B,Deploy 2023,4/24/2023,Trimble,NA
50192,228000607548,NA,NA,64,2B,Riffle 2B,Deploy 2023,4/24/2023,Trimble,NA
50156,228000607554,NA,NA,64,2B,Riffle 2B,Deploy 2023,4/24/2023,Trimble,NA
50151,228000607570,NA,NA,64,2B,Riffle 2B,Deploy 2023,4/24/2023,Trimble,NA
50179,228000607572,NA,NA,64,2B,Riffle 2B,Deploy 2023,4/24/2023,Trimble,NA
50171,230000111504,NA,NA,128,2B,Riffle 2B,Deploy 2023,4/24/2023,Trimble,NA
50183,230000111508,NA,NA,256,2B,Riffle 2B,Deploy 2023,4/24/2023,Trimble,NA
50168,230000111522,NA,NA,256,2B,Riffle 2B,Deploy 2023,4/24/2023,Trimble,NA
50157,230000111568,NA,NA,90,2B,Riffle 2B,Deploy 2023,4/24/2023,Trimble,NA
50165,230000111572,NA,NA,128,2B,Riffle 2B,Deploy 2023,4/24/2023,Trimble,NA
50154,230000111584,NA,NA,128,2B,Riffle 2B,Deploy 2023,4/24/2023,Trimble,NA
50191,230000111604,NA,NA,90,2B,Riffle 2B,Deploy 2023,4/24/2023,Trimble,NA
50163,230000111606,NA,NA,128,2B,Riffle 2B,Deploy 2023,4/24/2023,Trimble,NA
50195,230000111638,NA,NA,128,2B,Riffle 2B,Deploy 2023,4/24/2023,Trimble,NA
50181,230000111646,NA,NA,90,2B,Riffle 2B,Deploy 2023,4/24/2023,Trimble,"Typo in original datasheet, used to end in 664"
50178,230000111666,NA,NA,>256,2B,Riffle 2B,Deploy 2023,4/24/2023,Trimble,NA
50153,230000111669,NA,NA,128,2B,Riffle 2B,Deploy 2023,4/24/2023,Trimble,NA
50197,230000111673,NA,NA,128,2B,Riffle 2B,Deploy 2023,4/24/2023,Trimble,NA
50189,230000111675,NA,NA,90,2B,Riffle 2B,Deploy 2023,4/24/2023,Trimble,NA
50194,230000111681,NA,NA,90,2B,Riffle 2B,Deploy 2023,4/24/2023,Trimble,NA
not deployed,230000111682,NA,NA,90,2B,Riffle 2B,Deploy 2023,4/24/2023,Trimble,NA
50187,230000111696,NA,NA,90,2B,Riffle 2B,Deploy 2023,4/24/2023,Trimble,NA
50185,230000111703,NA,NA,90,2B,Riffle 2B,Deploy 2023,4/24/2023,Trimble,NA
50180,230000111705,NA,NA,90,2B,Riffle 2B,Deploy 2023,4/24/2023,Trimble,NA
50173,230000111723,NA,NA,90,2B,Riffle 2B,Deploy 2023,4/24/2023,Trimble,NA
50193,230000111726,NA,NA,362,2B,Riffle 2B,Deploy 2023,4/24/2023,Trimble,NA
50155,230000298004,NA,NA,256,2B,Riffle 2B,Deploy 2023,4/24/2023,Trimble,NA
50167,230000298005,NA,NA,256,2B,Riffle 2B,Deploy 2023,4/24/2023,Trimble,NA
50176,230000298012,NA,NA,256,2B,Riffle 2B,Deploy 2023,4/24/2023,Trimble,NA
50166,231000039732,NA,NA,32,2B,Riffle 2B,Deploy 2023,4/24/2023,Trimble,NA
50152,231000039736,NA,NA,32,2B,Riffle 2B,Deploy 2023,4/24/2023,Trimble,NA
50159,231000039740,NA,NA,32,2B,Riffle 2B,Deploy 2023,4/24/2023,Trimble,NA
50199,230000111664,NA,NA,NA,2B,Riffle 2B,Deploy 2023,4/24/2023,Trimble,Added in from field sheet
50150,228000607511,50550b,50550,NA,2B,Riffle 2B,Relocate 2023,9/27/2023,Trimble,NA
50151,228000607570,50551*,50551,NA,2B,Riffle 2B,Relocate 2023,9/27/2023,Trimble,NA
50152,231000039736,50552b*,50552,NA,2B,Riffle 2B,Relocate 2023,9/27/2023,Trimble,NA
50153,230000111669,50553b*~,50553,NA,2B,Riffle 2B,Relocate 2023,9/27/2023,Trimble,NA
50154,230000111584,NA,NA,NA,2B,Riffle 2B,Relocate 2023,9/27/2023,Trimble,NA
50155,230000298004,50555h*,50555,NA,2B,Riffle 2B,Relocate 2023,9/27/2023,Trimble,NA
50156,228000607554,NA,NA,NA,2B,Riffle 2B,Relocate 2023,9/27/2023,Trimble,NA
50157,230000111568,NA,NA,NA,2B,Riffle 2B,Relocate 2023,9/27/2023,Trimble,NA
50158,226001370284,NA,NA,NA,2B,Riffle 2B,Relocate 2023,9/27/2023,Trimble,NA
50159,231000039740,50559b*~,50559,NA,2B,Riffle 2B,Relocate 2023,9/27/2023,Trimble,NA
50160,209000133190,50560b*~,50560,NA,2B,Riffle 2B,Relocate 2023,9/27/2023,Trimble,NA
50161,226001370286,NA,NA,NA,2B,Riffle 2B,Relocate 2023,9/27/2023,Trimble,NA
50162,228000607527,50562h*,50562,NA,2B,Riffle 2B,Relocate 2023,9/27/2023,Trimble,NA
50163,230000111606,50563h*,50563,NA,2B,Riffle 2B,Relocate 2023,9/27/2023,Trimble,NA
50164,226001370213,NA,NA,NA,2B,Riffle 2B,Relocate 2023,9/27/2023,Trimble,NA
50165,230000111572,50565h*,50565,NA,2B,Riffle 2B,Relocate 2023,9/27/2023,Trimble,NA
50166,231000039732,NA,NA,NA,2B,Riffle 2B,Relocate 2023,9/27/2023,Trimble,NA
50167,230000298005,50567b*~,50567,NA,2B,Riffle 2B,Relocate 2023,9/27/2023,Trimble,NA
50168,230000111522,50568bh*,50568,NA,2B,Riffle 2B,Relocate 2023,9/27/2023,Trimble,NA
50169,228000607504,50569bh*,50569,NA,2B,Riffle 2B,Relocate 2023,9/27/2023,Trimble,NA
50170,228000607514,NA,NA,NA,2B,Riffle 2B,Relocate 2023,9/27/2023,Trimble,NA
50171,230000111504,50571b*~,50571,NA,2B,Riffle 2B,Relocate 2023,9/27/2023,Trimble,NA
50172,226001370289,NA,NA,NA,2B,Riffle 2B,Relocate 2023,9/27/2023,Trimble,NA
50173,230000111723,NA,NA,NA,2B,Riffle 2B,Relocate 2023,9/27/2023,Trimble,NA
50174,228000607540,NA,NA,NA,2B,Riffle 2B,Relocate 2023,9/27/2023,Trimble,NA
50175,228000607526,NA,NA,NA,2B,Riffle 2B,Relocate 2023,9/27/2023,Trimble,NA
50176,230000298012,50576*,50576,NA,2B,Riffle 2B,Relocate 2023,9/27/2023,Trimble,NA
50177,226001370341,NA,NA,NA,2B,Riffle 2B,Relocate 2023,9/27/2023,Trimble,NA
50178,230000111666,50578*,50578,NA,2B,Riffle 2B,Relocate 2023,9/27/2023,Trimble,NA
50179,228000607572,NA,NA,NA,2B,Riffle 2B,Relocate 2023,9/27/2023,Trimble,NA
50180,230000111705,50580b*,50580,NA,2B,Riffle 2B,Relocate 2023,9/27/2023,Trimble,NA
50181,230000111646,NA,NA,NA,2B,Riffle 2B,Relocate 2023,9/27/2023,Trimble,NA
50182,226001370253,NA,NA,NA,2B,Riffle 2B,Relocate 2023,9/27/2023,Trimble,NA
50183,230000111508,NA,NA,NA,2B,Riffle 2B,Relocate 2023,9/27/2023,Trimble,NA
50184,226001370261,NA,NA,NA,2B,Riffle 2B,Relocate 2023,9/27/2023,Trimble,NA
50185,230000111703,NA,NA,NA,2B,Riffle 2B,Relocate 2023,9/27/2023,Trimble,NA
50186,226001370299,NA,NA,NA,2B,Riffle 2B,Relocate 2023,9/27/2023,Trimble,NA
50187,230000111696,NA,NA,NA,2B,Riffle 2B,Relocate 2023,9/27/2023,Trimble,NA
50188,226001370250,NA,NA,NA,2B,Riffle 2B,Relocate 2023,9/27/2023,Trimble,NA
50189,230000111675,NA,NA,NA,2B,Riffle 2B,Relocate 2023,9/27/2023,Trimble,NA
50190,226001370240,NA,NA,NA,2B,Riffle 2B,Relocate 2023,9/27/2023,Trimble,NA
50191,230000111604,50591b*,50591,NA,2B,Riffle 2B,Relocate 2023,9/27/2023,Trimble,NA
50192,228000607548,NA,NA,NA,2B,Riffle 2B,Relocate 2023,9/27/2023,Trimble,NA
50193,230000111726,50593h*,50593,NA,2B,Riffle 2B,Relocate 2023,9/27/2023,Trimble,NA
50194,230000111681,NA,NA,NA,2B,Riffle 2B,Relocate 2023,9/27/2023,Trimble,NA
50195,230000111638,50595b*~,50595,NA,2B,Riffle 2B,Relocate 2023,9/27/2023,Trimble,NA
50196,226001370224,NA,NA,NA,2B,Riffle 2B,Relocate 2023,9/27/2023,Trimble,NA
50197,230000111673,50597b*~,50597,NA,2B,Riffle 2B,Relocate 2023,9/27/2023,Trimble,NA
50198,226001370278,NA,NA,NA,2B,Riffle 2B,Relocate 2023,9/27/2023,Trimble,NA
50199,230000111664,50599*,50599,NA,2B,Riffle 2B,Relocate 2023,9/27/2023,Trimble,NA
50550,228000607511,50850b~,50850,NA,2B,Riffle 2B,Relocate 2024,9/24/2024,Trimble,NA
50551,228000607570,50851b*,50851,NA,2B,Riffle 2B,Relocate 2024,9/24/2024,Trimble,NA
50552,231000039736,50852b*,50852,NA,2B,Riffle 2B,Relocate 2024,9/24/2024,Trimble,NA
50553,230000111669,50853b~,50853,NA,2B,Riffle 2B,Relocate 2024,9/24/2024,Trimble,NA
50154,230000111584,50854b~*,50854,NA,2B,Riffle 2B,Relocate 2024,9/24/2024,Trimble,NA
50555,230000298004,50855*,50855,NA,2B,Riffle 2B,Relocate 2024,9/24/2024,Trimble,NA
50156,228000607554,50856b~*,50856,NA,2B,Riffle 2B,Relocate 2024,9/24/2024,Trimble,NA
50157,230000111568,50857b~*,50857,NA,2B,Riffle 2B,Relocate 2024,9/24/2024,Trimble,NA
50158,226001370284,NA,NA,NA,2B,Riffle 2B,Relocate 2024,9/24/2024,Trimble,NA
50559,231000039740,50859b*,50859,NA,2B,Riffle 2B,Relocate 2024,9/24/2024,Trimble,NA
50560,209000133190,50860,50860,NA,2B,Riffle 2B,Relocate 2024,9/24/2024,Mobile,M34 Detection
50161,226001370286,NA,NA,NA,2B,Riffle 2B,Relocate 2024,9/24/2024,Trimble,NA
50562,228000607527,50862*,50862,NA,2B,Riffle 2B,Relocate 2024,9/24/2024,Trimble,NA
50563,230000111606,50863*,50863,NA,2B,Riffle 2B,Relocate 2024,9/24/2024,Trimble,NA
50164,226001370213,NA,NA,NA,2B,Riffle 2B,Relocate 2024,9/24/2024,Trimble,NA
50565,230000111572,50865*,50865,NA,2B,Riffle 2B,Relocate 2024,9/24/2024,Trimble,NA
50166,231000039732,NA,NA,NA,2B,Riffle 2B,Relocate 2024,9/24/2024,Trimble,NA
50567,230000298005,50867b~,50867,NA,2B,Riffle 2B,Relocate 2024,9/24/2024,Trimble,NA
50568,230000111522,50868h,50868,NA,2B,Riffle 2B,Relocate 2024,9/24/2024,Trimble,NA
50569,228000607504,50869b*,50869,NA,2B,Riffle 2B,Relocate 2024,9/24/2024,Trimble,NA
50170,228000607514,50870,50870,NA,2B,Riffle 2B,Relocate 2024,9/24/2024,Mobile,M34 Detection
50571,230000111504,50871~b,50871,NA,2B,Riffle 2B,Relocate 2024,9/24/2024,Trimble,NA
50172,226001370289,NA,NA,NA,2B,Riffle 2B,Relocate 2024,9/24/2024,Trimble,NA
50173,230000111723,NA,NA,NA,2B,Riffle 2B,Relocate 2024,9/24/2024,Trimble,NA
50174,228000607540,50874b~*,50874,NA,2B,Riffle 2B,Relocate 2024,9/24/2024,Trimble,NA
50175,228000607526,50875b~*,50875,NA,2B,Riffle 2B,Relocate 2024,9/24/2024,Trimble,NA
50576,230000298012,50876*,50876,NA,2B,Riffle 2B,Relocate 2024,9/24/2024,Trimble,NA
50177,226001370341,NA,NA,NA,2B,Riffle 2B,Relocate 2024,9/24/2024,Trimble,NA
50578,230000111666,50878,50878,NA,2B,Riffle 2B,Relocate 2024,9/24/2024,Trimble,NA
50179,228000607572,50879,50879,NA,2B,Riffle 2B,Relocate 2024,9/24/2024,Mobile,M34 Detection Only
50580,230000111705,50880*,50880,NA,2B,Riffle 2B,Relocate 2024,9/24/2024,Trimble,NA
50181,230000111646,NA,NA,NA,2B,Riffle 2B,Relocate 2024,9/24/2024,Trimble,NA
50182,226001370253,NA,NA,NA,2B,Riffle 2B,Relocate 2024,9/24/2024,Trimble,NA
50183,230000111508,50883*,50883,NA,2B,Riffle 2B,Relocate 2024,9/24/2024,Trimble,NA
50184,226001370261,NA,NA,NA,2B,Riffle 2B,Relocate 2024,9/24/2024,Trimble,NA
50185,230000111703,50885b~*,50885,NA,2B,Riffle 2B,Relocate 2024,9/24/2024,Trimble,NA
50186,226001370299,NA,NA,NA,2B,Riffle 2B,Relocate 2024,9/24/2024,Trimble,NA
50187,230000111696,50887b~*,50887,NA,2B,Riffle 2B,Relocate 2024,9/24/2024,Trimble,NA
50188,226001370250,NA,NA,NA,2B,Riffle 2B,Relocate 2024,9/24/2024,Trimble,NA
50189,230000111675,NA,NA,NA,2B,Riffle 2B,Relocate 2024,9/24/2024,Trimble,NA
50190,226001370240,NA,NA,NA,2B,Riffle 2B,Relocate 2024,9/24/2024,Trimble,NA
50591,230000111604,50891b~*,50891,NA,2B,Riffle 2B,Relocate 2024,9/24/2024,Trimble,NA
50192,228000607548,NA,NA,NA,2B,Riffle 2B,Relocate 2024,9/24/2024,Trimble,NA
50593,230000111726,50893,50893,NA,2B,Riffle 2B,Relocate 2024,9/24/2024,Trimble,NA
50194,230000111681,50894b*,50894,NA,2B,Riffle 2B,Relocate 2024,9/24/2024,Trimble,NA
50595,230000111638,50895b~*,50895,NA,2B,Riffle 2B,Relocate 2024,9/24/2024,Trimble,NA
50196,226001370224,NA,NA,NA,2B,Riffle 2B,Relocate 2024,9/24/2024,Trimble,NA
50597,230000111673,50897b~*,50897,NA,2B,Riffle 2B,Relocate 2024,9/24/2024,Trimble,NA
50198,226001370278,NA,NA,NA,2B,Riffle 2B,Relocate 2024,9/24/2024,Trimble,NA
50599,230000111664,50899*,50899,NA,2B,Riffle 2B,Relocate 2024,9/24/2024,Trimble,NA
51115,209000133112,NA,NA,23,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51125,209000133122,NA,NA,23,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51124,209000133133,NA,NA,23,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51118,209000133139,NA,NA,23,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51140,209000133145,NA,NA,23,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51154,209000133150,NA,NA,23,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51129,209000133154,NA,NA,23,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51145,209000133166,NA,NA,23,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51170,209000133170,NA,NA,23,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51103,209000133173,NA,NA,23,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51189,209000133177,NA,NA,23,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51176,209000133178,NA,NA,23,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51159,209000133186,NA,NA,23,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51108,209000133189,NA,NA,23,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51171,209000133193,NA,NA,23,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51113,209000133195,NA,NA,23,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51193,209000133196,NA,NA,23,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51111,209000133198,NA,NA,23,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51199,209000133201,NA,NA,23,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51142,209000133202,NA,NA,23,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51190,209000133492,NA,NA,23,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51179,226001370202,NA,NA,12,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51109,226001370211,NA,NA,12,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51191,226001370217,NA,NA,12,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51187,226001370220,NA,NA,12,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51165,226001370226,NA,NA,12,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51158,226001370229,NA,NA,12,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51181,226001370242,NA,NA,12,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51156,226001370246,NA,NA,12,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51173,226001370248,NA,NA,12,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51126,226001370252,NA,NA,12,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51116,226001370254,NA,NA,12,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51119,226001370258,NA,NA,12,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51134,226001370260,NA,NA,12,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51110,226001370263,NA,NA,12,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51122,226001370265,NA,NA,12,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51172,226001370268,NA,NA,12,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51160,226001370270,NA,NA,12,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51174,226001370282,NA,NA,12,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51175,226001370283,NA,NA,12,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51112,226001370297,NA,NA,12,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51168,226001370300,NA,NA,12,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51141,226001370370,NA,NA,12,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51198,226001370385,NA,NA,12,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51153,228000607568,NA,NA,23,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
